Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
13,Open Range MT,7.9,1717,3.7,614,4.1,1103,$$$,"Steakhouses, Wine Bars, Cocktail Bars","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJ-1oVxVtERVMREKJ997VBecs,2026-03-28T21:24:58.540Z,false
14,MacKenzie River Pizza Co.,8.5,1681,3.5,298,4.4,1383,$$,"Pizza, American, Sandwiches","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJL86e0VtERVMRtf4vsEbYRGM,2026-03-28T21:24:58.540Z,false
15,The Club Tavern & Grill,8.5,1668,3.8,156,4.3,1512,$$,"Sports Bars, American, Breakfast & Brunch","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJI2zG2jlERVMRM4Ho6K6Kdq8,2026-03-28T21:24:58.540Z,false
16,Wasabi Japanese Steakhouse & Sushi,8.3,1625,3.2,226,4.3,1399,$$,"Sushi Bars, Steakhouses, Japanese","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJ6Td7UstFRVMROdlRb7Vn444,2026-03-28T21:24:58.540Z,false
17,Outback Steakhouse,7.6,1618,2.8,150,3.9,1468,$$,Steakhouses,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJK_aJUIRGRVMRNErJJhfK6Tg,2026-03-28T21:24:58.540Z,false
18,Feed Cafe,9.1,1601,4.4,304,4.6,1297,$$,"Breakfast & Brunch, Comfort Food, New American","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJUXX_961FRVMRAyASbW3Bw0o,2026-03-28T21:24:58.540Z,false
19,Main Street Overeasy,9.1,1529,4.5,410,4.6,1119,$$,Breakfast & Brunch,"Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJQRq7DFpERVMRLa7XKV9LFyM,2026-03-28T21:24:58.540Z,false
20,Montana's Rib & Chop House - Bozeman,7.7,1521,2.9,214,4.0,1307,,"Steakhouses, American, Cajun/Creole","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJpQhS3xFHRVMR9iu32bm4iyA,2026-03-28T21:24:58.540Z,false
21,Seven,8.3,1448,3.4,216,4.3,1232,$$,"Japanese, Wine Bars, Beer Bar","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJUwQBox1FRVMRbKRDF0mAlx0,2026-03-28T21:24:58.540Z,false
22,Wild Crumb,9.6,1436,4.7,339,4.8,1097,$$,"Coffee & Tea, Bakeries, Desserts","Bozeman, MT",https://www.google.com/maps/place/?q=place_id:ChIJYz06oEJERVMRsykgQXffetg,2026-03-28T21:24:58.540Z,false
